0.31	0.37	0.39	0.39	0.39	0.36	0.25
0.87	1.04	1.08	1.07	1.04	0.94	0.61
1	1.18	1.22	1.21	1.17	1.05	0.67
1	1.17	1.22	1.2	1.16	1.05	0.67
0.87	1.03	1.07	1.06	1.03	0.94	0.6
0.31	0.36	0.38	0.38	0.38	0.35	0.25
0.31	0.36	0.38	0.38	0.38	0.35	0.25
0.52	0.6	0.63	0.64	0.63	0.59	0.43
1.25	1.46	1.51	1.5	1.46	1.33	0.88
1.05	1.2	1.24	1.24	1.22	1.12	0.78
1.19	1.37	1.41	1.4	1.36	1.25	0.85
1.04	1.18	1.22	1.21	1.18	1.1	0.77
1.25	1.43	1.48	1.46	1.42	1.3	0.87
0.49	0.57	0.6	0.6	0.59	0.55	0.4
0.31	0.36	0.38	0.38	0.37	0.34	0.25
0.89	1.04	1.08	1.08	1.05	0.94	0.6
1.25	1.45	1.49	1.49	1.46	1.32	0.88
1.05	1.2	1.25	1.25	1.24	1.15	0.83
1.34	1.51	1.56	1.57	1.54	1.43	1.02
1.21	1.35	1.4	1.4	1.38	1.3	0.94
1.21	1.35	1.4	1.39	1.38	1.3	0.93
1.36	1.52	1.57	1.56	1.53	1.44	1.02
1.08	1.2	1.26	1.25	1.23	1.15	0.84
1.27	1.45	1.5	1.47	1.43	1.3	0.88
0.91	1.06	1.09	1.08	1.04	0.94	0.62
1.02	1.21	1.24	1.24	1.2	1.07	0.67
1.05	1.2	1.23	1.24	1.22	1.11	0.77
1.35	1.51	1.56	1.56	1.54	1.43	1
0.87	0.98	1.02	1.03	1.03	0.97	0.72
1.28	1.44	1.49	1.5	1.48	1.4	1.01
1.36	1.52	1.57	1.58	1.56	1.48	0.9
1.31	1.45	1.51	1.51	1.51	1.43	1.03
0.94	1.04	1.09	1.1	1.1	1.05	0.8
1.38	1.52	1.58	1.56	1.53	1.44	1.04
1.07	1.2	1.24	1.23	1.2	1.11	0.8
1.05	1.22	1.24	1.23	1.19	1.07	0.7
1.02	1.21	1.25	1.24	1.2	1.07	0.67
1.2	1.38	1.42	1.42	1.39	1.26	0.85
1.22	1.36	1.4	1.41	1.39	1.3	0.91
1.31	1.45	1.5	1.51	1.5	1.41	0.99
1.31	1.47	1.53	1.54	1.52	1.44	1.05
0.9	1.02	1.07	1.09	1.08	1.03	0.77
0.91	1.02	1.07	1.09	1.09	1.06	0.82
1.32	1.47	1.53	1.55	1.54	1.47	1.1
1.31	1.44	1.51	1.51	1.5	1.42	1.04
1.22	1.35	1.39	1.39	1.37	1.29	0.95
1.22	1.38	1.42	1.41	1.37	1.26	0.87
1.04	1.21	1.24	1.23	1.19	1.07	0.69
0.88	1.05	1.09	1.09	1.05	0.94	0.6
1.04	1.19	1.23	1.23	1.2	1.1	0.77
1.21	1.36	1.4	1.4	1.38	1.29	0.93
1.37	1.52	1.57	1.57	1.56	1.47	0.88
0.91	1.02	1.07	1.08	1.08	1.03	0.76
0.98	1.12	1.18	1.19	1.18	1.11	0.83
1.27	1.45	1.52	1.53	1.52	1.43	1.03
0.98	1.11	1.17	1.19	1.19	1.14	0.87
0.91	1.02	1.07	1.09	1.1	1.06	0.83
1.36	1.5	1.56	1.57	1.55	1.47	0.91
1.2	1.33	1.38	1.38	1.36	1.28	0.92
1.06	1.2	1.23	1.23	1.2	1.11	0.78
0.9	1.06	1.08	1.08	1.05	0.94	0.61
0.3	0.36	0.38	0.39	0.38	0.35	0.24
1.22	1.44	1.48	1.47	1.42	1.29	0.86
1.34	1.52	1.56	1.56	1.52	1.42	1.01
1.31	1.46	1.51	1.51	1.49	1.41	1.01
0.91	1.03	1.07	1.09	1.08	1.03	0.77
1.27	1.44	1.5	1.51	1.49	1.4	0.99
0.99	1.12	1.18	1.2	1.19	1.13	0.87
0.82	0.94	0.99	1.01	1.01	0.96	0.74
1.27	1.44	1.51	1.54	1.52	1.43	1.03
0.9	1.01	1.06	1.09	1.09	1.05	0.8
1.28	1.42	1.48	1.49	1.47	1.39	1
1.33	1.5	1.53	1.54	1.51	1.4	1
1.26	1.46	1.48	1.47	1.44	1.31	0.87
0.31	0.36	0.38	0.38	0.38	0.35	0.24
0.48	0.57	0.6	0.6	0.6	0.55	0.4
1.04	1.19	1.23	1.23	1.21	1.13	0.82
0.91	1.02	1.05	1.07	1.06	1.01	0.76
1.29	1.44	1.49	1.5	1.49	1.41	1.05
0.99	1.11	1.15	1.17	1.16	1.11	0.83
1.01	1.13	1.18	1.19	1.19	1.13	0.87
