0.414246	0.417122	0.406976	0.402868	0.409826	0.414898	0.388404
1.09489	1.11618	1.07905	1.06248	1.05869	1.05972	0.916797
1.20154	1.21372	1.1692	1.151	1.14011	1.13863	0.977269
1.19607	1.21855	1.16858	1.15334	1.14724	1.14229	0.970785
1.08704	1.11153	1.07297	1.0565	1.05107	1.05438	0.907867
0.411306	0.411236	0.403842	0.401211	0.402138	0.413815	0.381113
0.420495	0.422207	0.413221	0.411582	0.416051	0.425436	0.396515
0.663977	0.658056	0.649954	0.647918	0.656449	0.6765	0.633562
1.39461	1.40603	1.35975	1.33759	1.34216	1.35211	1.23202
1.11918	1.11219	1.08132	1.07319	1.08433	1.0939	1.00805
1.38398	1.39094	1.33653	1.31707	1.31778	1.32837	1.2169
1.10315	1.10868	1.06981	1.05992	1.06454	1.08429	0.990563
1.3701	1.39136	1.34063	1.31909	1.31665	1.33067	1.20525
0.655777	0.656339	0.638735	0.635333	0.637957	0.657952	0.614262
0.418737	0.421813	0.411116	0.408071	0.410884	0.419965	0.391638
1.10265	1.12755	1.0919	1.07687	1.07518	1.08131	0.93408
1.39877	1.41114	1.36761	1.34768	1.3533	1.36835	1.24127
1.14173	1.12646	1.1066	1.08849	1.11054	1.13432	1.08117
1.32669	1.31654	1.27255	1.2568	1.26496	1.28987	1.21996
1.03938	1.03677	1.00424	0.995425	1.00398	1.02731	0.971032
1.04491	1.04579	1.01031	1.00032	1.00819	1.03059	0.966362
1.31331	1.30959	1.26228	1.2466	1.25408	1.27754	1.19903
1.11399	1.11311	1.08399	1.07517	1.08134	1.11255	1.05546
1.3776	1.39035	1.34184	1.317	1.31504	1.33303	1.21458
1.09705	1.1146	1.07855	1.05947	1.05488	1.06225	0.922371
1.22912	1.25765	1.21245	1.19458	1.19152	1.19391	1.03334
1.11582	1.11599	1.08629	1.07872	1.09181	1.11597	1.01197
1.32693	1.31955	1.27806	1.26453	1.27524	1.29846	1.21831
1.01507	0.995218	0.965482	0.963277	0.975437	1.01176	0.975713
