0.053316	0.234966	0.310245	0.349451	0.371261	0.383759	0.391589	0.396823	0.399856	0.400501	0.399311	0.397737	0.397158	0.397719	0.398264	0.397288	0.393509	0.385794	0.372733	0.352446	0.321721	0.275415	0.200574	0.0499837
0.0788954	0.567171	0.815285	0.947531	1.01489	1.04713	1.06266	1.07081	1.0748	1.07516	1.07226	1.06716	1.06094	1.05439	1.04766	1.03968	1.02664	1.00207	0.958544	0.889071	0.786227	0.63908	0.424259	0.0690822
0.0883814	0.632576	0.910768	1.06089	1.13827	1.17438	1.1885	1.19205	1.19174	1.19105	1.19033	1.18784	1.18191	1.17274	1.16187	1.14964	1.13236	1.1025	1.05142	0.971414	0.855041	0.691768	0.457789	0.0752038
0.089211	0.637398	0.914004	1.05976	1.13268	1.16677	1.18304	1.19205	1.19729	1.19899	1.19664	1.19003	1.1793	1.16632	1.15402	1.14375	1.13092	1.10529	1.05556	0.97304	0.851168	0.681992	0.446817	0.0730287
0.0803468	0.575933	0.825999	0.957676	1.02339	1.05386	1.0681	1.07561	1.07952	1.08012	1.07758	1.07286	1.06699	1.06077	1.05438	1.04681	1.03425	1.01014	0.966726	0.896542	0.791651	0.641821	0.426249	0.0697184
0.0546344	0.24066	0.317136	0.356515	0.378015	0.389826	0.396589	0.400763	0.403503	0.40527	0.406334	0.406965	0.407419	0.40779	0.407931	0.40739	0.404999	0.398824	0.386519	0.365757	0.333327	0.284413	0.20631	0.0510632
0.0543876	0.239684	0.316498	0.356648	0.378999	0.391606	0.399041	0.403696	0.406683	0.408508	0.409489	0.409882	0.409864	0.409533	0.40885	0.407474	0.404457	0.398199	0.386713	0.367746	0.337923	0.291754	0.215129	0.0541723
0.0861602	0.358726	0.470329	0.528389	0.560989	0.579936	0.59173	0.599724	0.605479	0.609692	0.612437	0.613386	0.612153	0.608994	0.604672	0.599548	0.592709	0.581922	0.564326	0.536517	0.493897	0.427938	0.318345	0.0866205
0.114871	0.78136	1.09691	1.25867	1.34	1.37967	1.39944	1.40987	1.41492	1.41556	1.41232	1.40608	1.39779	1.38827	1.37772	1.36511	1.34714	1.31808	1.27051	1.19536	1.07994	0.903652	0.625073	0.10969
0.152212	0.77116	1.02129	1.14295	1.2046	1.23568	1.2515	1.26023	1.26621	1.27146	1.27529	1.275	1.26813	1.25597	1.24308	1.23287	1.22257	1.20334	1.1651	1.10034	1.00501	0.866381	0.616514	0.131696
0.150502	0.810613	1.08511	1.21742	1.28194	1.31217	1.32535	1.33062	1.33256	1.33315	1.33243	1.32935	1.32299	1.31381	1.30329	1.29192	1.27712	1.25314	1.21267	1.14755	1.04668	0.892556	0.642613	0.140547
0.159712	0.808996	1.06584	1.18554	1.24189	1.26697	1.27768	1.28266	1.28602	1.2894	1.29236	1.29298	1.28949	1.28217	1.27305	1.26333	1.25041	1.22793	1.18799	1.12258	1.02165	0.868674	0.623681	0.139411
0.11902	0.808201	1.13223	1.29655	1.37724	1.414	1.42909	1.43431	1.43558	1.43545	1.43421	1.43091	1.42456	1.41534	1.40423	1.39116	1.37304	1.3436	1.29458	1.21621	1.09542	0.912652	0.62946	0.110441
0.0895322	0.401768	0.522199	0.582032	0.614205	0.63195	0.642269	0.648893	0.653725	0.657592	0.660419	0.661539	0.660347	0.657317	0.653863	0.650939	0.647178	0.638841	0.621494	0.590859	0.541915	0.466135	0.34161	0.0827157
0.0553331	0.243688	0.321156	0.361208	0.383247	0.3955	0.402601	0.406993	0.40984	0.411627	0.412557	0.412738	0.412289	0.411411	0.410293	0.408798	0.405983	0.400057	0.388802	0.369873	0.339855	0.293187	0.215539	0.054067
0.0799843	0.57497	0.826865	0.961272	1.02981	1.0626	1.0783	1.08626	1.08962	1.08902	1.08535	1.08039	1.07567	1.07165	1.06759	1.06153	1.04939	1.02502	0.981242	0.910815	0.805468	0.654194	0.435215	0.0712465
0.116382	0.791785	1.11157	1.27527	1.3572	1.39656	1.41535	1.42431	1.42759	1.42657	1.42243	1.41685	1.41122	1.40581	1.39951	1.38996	1.3734	1.34451	1.29627	1.21949	1.10071	0.91946	0.636142	0.111892
0.152379	0.674729	0.863103	0.94681	0.986312	1.00709	1.02206	1.03535	1.0454	1.04934	1.04755	1.04399	1.04264	1.04433	1.04656	1.04605	1.03985	1.02519	0.99809	0.953146	0.88038	0.76377	0.564193	0.140382
0.161215	0.956472	1.26771	1.40592	1.46811	1.49643	1.51035	1.51837	1.52337	1.52585	1.52556	1.52228	1.51613	1.50808	1.49951	1.49078	1.47954	1.46018	1.42469	1.36242	1.25746	1.08319	0.779058	0.153267
0.172688	0.839295	1.07769	1.18302	1.23325	1.25825	1.27125	1.27852	1.28325	1.28693	1.28953	1.29003	1.28756	1.28273	1.2772	1.272	1.26554	1.25322	1.22801	1.17913	1.08904	0.940122	0.697538	0.16117
0.176363	0.85535	1.09596	1.20065	1.24942	1.27271	1.28419	1.29014	1.29357	1.2958	1.29715	1.29734	1.29606	1.29344	1.28986	1.28515	1.27758	1.26331	1.2363	1.18596	1.09416	0.943215	0.699709	0.161761
0.164864	0.976944	1.29429	1.43501	1.49786	1.52529	1.53672	1.54135	1.54333	1.54429	1.54429	1.54259	1.53852	1.53225	1.52455	1.51535	1.50219	1.4799	1.44081	1.37426	1.26417	1.08484	0.778819	0.153574
0.155041	0.685904	0.882572	0.975196	1.02177	1.0449	1.05548	1.06	1.06345	1.06913	1.0766	1.08213	1.08206	1.07642	1.06863	1.06151	1.05347	1.03844	1.0089	0.958326	0.878041	0.754394	0.551537	0.137111
0.119142	0.809048	1.13229	1.29537	1.37515	1.41203	1.42857	1.43604	1.43914	1.43936	1.43683	1.43132	1.42277	1.41197	1.40004	1.3869	1.36943	1.34138	1.2946	1.21953	1.10315	0.924251	0.640056	0.112473
0.0810847	0.581331	0.832987	0.965004	1.03068	1.06134	1.07623	1.08462	1.08904	1.08931	1.08566	1.07957	1.07266	1.06594	1.05944	1.0519	1.0395	1.01591	0.973731	0.905758	0.80395	0.656246	0.437627	0.0716021
0.0900767	0.646058	0.930809	1.08472	1.16458	1.20291	1.21974	1.2261	1.22731	1.22576	1.22241	1.2175	1.21101	1.20328	1.19483	1.18483	1.16928	1.14098	1.09157	1.01285	0.89574	0.728129	0.485434	0.0802476
0.154041	0.783863	1.04011	1.1649	1.22805	1.25932	1.27422	1.28053	1.28193	1.28023	1.27718	1.27487	1.27492	1.27702	1.27876	1.27675	1.26685	1.24402	1.20215	1.13392	1.02923	0.871475	0.621667	0.138144
0.162868	0.966172	1.27897	1.41625	1.47647	1.50253	1.51409	1.51967	1.52194	1.52139	1.51856	1.51462	1.51075	1.50755	1.50479	1.5011	1.49312	1.47529	1.43978	1.37575	1.26704	1.08786	0.780911	0.153885
0.184998	0.837071	1.06449	1.15498	1.19047	1.20505	1.215	1.22582	1.23655	1.24449	1.2482	1.24813	1.24527	1.2415	1.23922	1.23978	1.24014	1.23263	1.20762	1.15558	1.06501	0.917796	0.670843	0.166374
