0.0588719	0.243069	0.316845	0.355933	0.378141	0.3905	0.39706	0.400495	0.403682	0.408353	0.414442	0.419644	0.421868	0.420399	0.416671	0.411652	0.405037	0.395371	0.380485	0.358815	0.328403	0.285338	0.216256	0.0598357
0.0862804	0.571572	0.80112	0.922903	0.986218	1.01833	1.03581	1.047	1.05484	1.05958	1.06077	1.05798	1.05097	1.04043	1.02756	1.01288	0.994226	0.966943	0.925364	0.864027	0.776077	0.650001	0.459131	0.08485
0.0996948	0.630836	0.878063	1.01176	1.08296	1.11925	1.13737	1.14684	1.15276	1.15731	1.15997	1.15835	1.15034	1.13644	1.11929	1.10071	1.07855	1.0471	0.999732	0.930658	0.833611	0.698135	0.498167	0.0972744
0.101585	0.642805	0.891204	1.02201	1.08854	1.11992	1.13404	1.1409	1.14554	1.14988	1.15317	1.15288	1.14658	1.13457	1.11959	1.10341	1.08326	1.05259	1.00413	0.931925	0.830411	0.69046	0.48812	0.0947059
0.0872312	0.578729	0.811279	0.933969	0.996797	1.02742	1.04284	1.05167	1.05701	1.05923	1.05805	1.05341	1.04528	1.03445	1.02231	1.00918	0.992407	0.966813	0.926362	0.865241	0.776709	0.649636	0.457925	0.0844984
0.0610368	0.251024	0.323744	0.359634	0.378131	0.387584	0.393234	0.397266	0.400494	0.403183	0.404979	0.405757	0.405494	0.404319	0.402822	0.400733	0.396997	0.389811	0.376979	0.356698	0.326915	0.283929	0.214615	0.0591394
0.0606082	0.249101	0.322392	0.35941	0.379197	0.390208	0.397104	0.40204	0.406309	0.410109	0.413141	0.414732	0.414506	0.412702	0.409886	0.406588	0.40215	0.394633	0.381942	0.362644	0.333908	0.292065	0.223135	0.0622062
0.106305	0.425638	0.541755	0.600179	0.632317	0.650803	0.661088	0.666762	0.671168	0.675035	0.678416	0.680281	0.679574	0.676776	0.672972	0.669375	0.664604	0.654555	0.635902	0.606008	0.561188	0.494605	0.383715	0.109705
0.141672	0.816141	1.10704	1.25759	1.33606	1.37698	1.39932	1.41291	1.42215	1.42826	1.4311	1.42987	1.42403	1.41375	1.39981	1.3822	1.35846	1.32435	1.27417	1.20139	1.09612	0.9404	0.693564	0.147938
0.330426	0.69384	0.873378	0.967415	1.02116	1.05414	1.0766	1.09328	1.10645	1.11639	1.12334	1.12665	1.12593	1.12166	1.11324	1.10082	1.08253	1.05622	1.01775	0.9646	0.891061	0.788215	0.627677	0.355768
0.358034	0.75576	0.958605	1.06642	1.12787	1.16363	1.18484	1.19771	1.20645	1.2133	1.21832	1.22016	1.21815	1.21181	1.20226	1.18951	1.17091	1.14339	1.10263	1.04402	0.96261	0.849483	0.67548	0.381223
0.331468	0.702419	0.893316	0.996394	1.05729	1.09265	1.11132	1.11928	1.12263	1.12479	1.12666	1.12781	1.12581	1.1202	1.11279	1.10476	1.09218	1.07081	1.03568	0.981897	0.905138	0.797078	0.629081	0.35236
0.141311	0.81736	1.11119	1.26417	1.34398	1.38446	1.40451	1.41414	1.41853	1.41973	1.418	1.41304	1.40448	1.39286	1.37945	1.36412	1.34403	1.31405	1.26787	1.19832	1.09548	0.941364	0.694993	0.148195
0.105268	0.421604	0.536264	0.592717	0.623143	0.640745	0.652124	0.659936	0.666237	0.670503	0.67248	0.672013	0.669422	0.664829	0.659727	0.654834	0.649071	0.639325	0.623133	0.597328	0.558526	0.498495	0.392776	0.113993
0.0603344	0.248509	0.321257	0.357353	0.376649	0.387235	0.394005	0.399328	0.404142	0.408304	0.411403	0.412896	0.412579	0.410548	0.407779	0.404451	0.400008	0.392884	0.380775	0.362	0.334042	0.292797	0.223942	0.0622742
0.087493	0.57965	0.812931	0.936936	1.00153	1.03414	1.05152	1.06204	1.06874	1.07207	1.07173	1.06761	1.05984	1.04927	1.037	1.02328	1.00581	0.979654	0.939176	0.8786	0.790578	0.663131	0.468843	0.0866806
0.143423	0.827347	1.12221	1.27438	1.35308	1.39334	1.41449	1.42628	1.43308	1.43614	1.43559	1.43121	1.42313	1.41201	1.39832	1.3819	1.36017	1.32824	1.28037	1.20963	1.10574	0.950369	0.701948	0.149775
0.380229	0.801895	0.994665	1.08209	1.12445	1.14851	1.16615	1.18375	1.19976	1.21005	1.21375	1.21234	1.20802	1.20253	1.19558	1.18802	1.17517	1.15512	1.12057	1.06799	0.992147	0.880628	0.696868	0.382948
0.446741	0.952905	1.19266	1.30248	1.35652	1.38574	1.40451	1.41943	1.43244	1.44354	1.45137	1.45541	1.45515	1.44936	1.44067	1.42988	1.41315	1.38756	1.34804	1.28892	1.20189	1.06902	0.846768	0.468305
0.455945	0.876152	1.05579	1.13994	1.18478	1.21132	1.23	1.2443	1.25672	1.26763	1.27728	1.28397	1.28635	1.2847	1.27942	1.27196	1.25878	1.23913	1.20728	1.15823	1.08273	0.959471	0.790323	0.479017
0.446834	0.866653	1.05565	1.14891	1.20037	1.22987	1.24753	1.25887	1.26648	1.27348	1.28009	1.28486	1.28655	1.28547	1.28074	1.27402	1.26236	1.244	1.21514	1.16948	1.09978	0.989626	0.815639	0.488277
0.437173	0.93734	1.18008	1.29558	1.3552	1.38706	1.40503	1.41572	1.42324	1.42959	1.43389	1.43609	1.43378	1.42839	1.42152	1.41301	1.39866	1.37606	1.33922	1.28286	1.19825	1.06799	0.846742	0.467777
0.36719	0.77629	0.966327	1.05609	1.10207	1.1274	1.14385	1.15672	1.16799	1.17718	1.18264	1.18393	1.18096	1.17405	1.1674	1.16091	1.15373	1.13902	1.11027	1.06157	0.988917	0.880206	0.698369	0.384605
0.142052	0.818456	1.10765	1.25473	1.32915	1.36641	1.38648	1.39897	1.40755	1.41259	1.41343	1.40969	1.40165	1.39037	1.37733	1.36264	1.34392	1.31589	1.27169	1.20384	1.1021	0.94819	0.700743	0.149378
0.0877982	0.580657	0.811903	0.932562	0.993566	1.02343	1.03958	1.0504	1.05822	1.06263	1.06282	1.05875	1.05089	1.04037	1.02857	1.01588	0.999931	0.975556	0.936503	0.8767	0.788857	0.661125	0.466609	0.0860072
