0.33	0.38	0.4	0.4	0.38	0.34	0.25
0.95	1.13	1.16	1.15	1.08	0.94	0.61
1.09	1.29	1.32	1.3	1.22	1.06	0.67
1.09	1.29	1.32	1.29	1.21	1.05	0.66
0.95	1.13	1.16	1.13	1.06	0.93	0.6
0.33	0.39	0.4	0.4	0.38	0.34	0.24
0.34	0.4	0.42	0.42	0.4	0.36	0.26
0.57	0.66	0.69	0.69	0.66	0.6	0.44
1.26	1.47	1.52	1.5	1.42	1.24	0.84
1.04	1.22	1.26	1.25	1.19	1.04	0.72
1.32	1.54	1.58	1.56	1.47	1.29	0.86
1.03	1.21	1.25	1.23	1.17	1.03	0.71
1.25	1.48	1.51	1.48	1.4	1.24	0.83
0.56	0.66	0.69	0.68	0.65	0.59	0.43
0.34	0.4	0.41	0.41	0.39	0.35	0.25
1.02	1.21	1.24	1.22	1.16	1.01	0.65
1.29	1.5	1.54	1.51	1.44	1.27	0.86
1.09	1.25	1.3	1.28	1.23	1.1	0.82
1.3	1.49	1.53	1.52	1.45	1.28	0.9
0.97	1.12	1.16	1.16	1.11	0.97	0.65
0.98	1.13	1.17	1.16	1.11	0.97	0.65
1.29	1.48	1.52	1.5	1.43	1.27	0.89
1.08	1.25	1.29	1.27	1.21	1.1	0.81
1.27	1.48	1.52	1.49	1.41	1.26	0.85
1	1.18	1.22	1.19	1.13	1	0.65
1.21	1.43	1.46	1.43	1.35	1.18	0.74
1.08	1.25	1.28	1.27	1.21	1.08	0.74
1.3	1.48	1.51	1.5	1.43	1.27	0.9
0.97	1.09	1.13	1.12	1.08	0.98	0.72
1.33	1.5	1.55	1.54	1.47	1.3	0.87
1.07	1.22	1.26	1.26	1.21	0.95	0.43
1.33	1.5	1.54	1.53	1.46	1.27	0.86
0.97	1.09	1.13	1.12	1.08	0.97	0.72
1.31	1.49	1.53	1.51	1.44	1.29	0.91
1.06	1.23	1.27	1.25	1.19	1.06	0.75
1.18	1.39	1.42	1.39	1.32	1.15	0.74
1.21	1.44	1.47	1.44	1.36	1.19	0.75
1.43	1.65	1.69	1.66	1.57	1.38	0.92
1.02	1.16	1.19	1.18	1.14	1	0.68
1.37	1.53	1.56	1.55	1.48	1.31	0.88
1.17	1.31	1.35	1.35	1.3	1.17	0.83
0.88	0.99	1.03	1.03	1.01	0.91	0.66
0.88	0.99	1.03	1.04	1.01	0.9	0.66
1.17	1.31	1.36	1.35	1.3	1.16	0.82
1.39	1.56	1.61	1.58	1.51	1.33	0.9
1.02	1.15	1.19	1.18	1.13	1	0.68
1.41	1.62	1.66	1.62	1.54	1.36	0.91
1.19	1.4	1.44	1.4	1.32	1.16	0.73
1.02	1.21	1.25	1.23	1.16	1.02	0.66
1.09	1.26	1.3	1.28	1.22	1.09	0.75
1.03	1.17	1.21	1.2	1.15	1.01	0.68
1.39	1.56	1.6	1.58	1.52	1.23	0.6
0.92	1.03	1.07	1.07	1.04	0.93	0.68
0.9	1.01	1.05	1.06	1.03	0.95	0.71
1.3	1.48	1.53	1.53	1.49	1.34	0.96
0.9	1.02	1.06	1.06	1.04	0.94	0.71
