0.360518	0.394448	0.39218	0.388132	0.38889	0.385912	0.325566
1.01473	1.12016	1.09801	1.07479	1.06188	1.02421	0.796952
1.11548	1.23044	1.1997	1.17509	1.15677	1.11428	0.856578
1.11546	1.22558	1.20912	1.17243	1.1381	1.11873	0.854213
1.01111	1.1163	1.09741	1.07002	1.05344	1.02184	0.791737
0.354695	0.382055	0.386276	0.383394	0.385642	0.38308	0.31742
0.362474	0.393371	0.393262	0.390614	0.391278	0.387201	0.327062
0.580236	0.612467	0.614394	0.61169	0.61506	0.617506	0.529678
1.35175	1.46434	1.43377	1.40257	1.38799	1.35235	1.11246
1.12154	1.18651	1.16614	1.15319	1.15355	1.12837	0.944363
1.2242	1.31367	1.28491	1.25697	1.24156	1.22025	1.02086
1.1116	1.19015	1.16576	1.13345	1.12396	1.12123	0.927088
1.33074	1.452	1.42373	1.38889	1.36874	1.33845	1.09628
0.566473	0.607219	0.604065	0.600741	0.597175	0.593648	0.506945
0.358845	0.390093	0.389103	0.38611	0.385418	0.379845	0.321331
1.02045	1.12799	1.10631	1.08305	1.07119	1.035	0.804218
1.35158	1.46487	1.4351	1.40459	1.39178	1.35725	1.11179
1.11313	1.17421	1.16695	1.14627	1.15084	1.14046	0.975836
1.36699	1.43395	1.40825	1.38878	1.38734	1.37851	1.20168
1.2101	1.26594	1.24187	1.22719	1.22533	1.22582	1.07935
1.20592	1.25991	1.23519	1.21568	1.21481	1.21846	1.05952
1.35378	1.42411	1.39944	1.37542	1.37292	1.36986	1.19269
1.09539	1.16988	1.16118	1.14632	1.14012	1.13509	0.976131
1.3406	1.45435	1.42627	1.39516	1.37216	1.33547	1.10372
1.02672	1.12721	1.1067	1.08161	1.0648	1.0275	0.804103
1.14011	1.26372	1.23627	1.20676	1.18578	1.14847	0.892943
1.11179	1.18535	1.16171	1.14851	1.15278	1.13368	0.937833
1.36299	1.43061	1.4049	1.38365	1.38434	1.37614	1.19102
0.917008	0.947397	0.94428	0.940941	0.951337	0.961076	0.838588
1.27771	1.33034	1.31134	1.30598	1.30015	1.31358	1.12374
1.36474	1.42018	1.39408	1.37823	1.37947	1.38381	1.05554
1.29414	1.3398	1.32001	1.30803	1.31714	1.33192	1.13312
0.960118	0.97508	0.976822	0.972905	0.991942	1.0046	0.898617
1.35924	1.41928	1.39868	1.37905	1.37236	1.36464	1.19992
1.13095	1.18259	1.1686	1.14822	1.13731	1.1175	0.952487
1.15191	1.2654	1.2379	1.20592	1.18047	1.14273	0.894943
1.13565	1.26126	1.23592	1.20749	1.18462	1.14701	0.891403
1.22803	1.3259	1.29893	1.27814	1.26799	1.24372	1.04044
1.20243	1.25633	1.23319	1.21887	1.22107	1.2205	1.05639
1.29077	1.33888	1.31813	1.30099	1.30707	1.32079	1.11122
1.31959	1.37363	1.35095	1.33778	1.33967	1.34665	1.18596
0.968351	1.00795	0.998045	0.995166	1.00107	1.01223	0.893922
0.973649	1.00301	0.998362	0.992136	1.00702	1.02742	0.93108
1.33272	1.37798	1.35736	1.34475	1.35273	1.3633	1.22111
1.29342	1.33272	1.32282	1.31072	1.30437	1.3166	1.14154
1.21669	1.26029	1.23904	1.22394	1.21818	1.2173	1.08073
1.24929	1.32778	1.29674	1.27171	1.25641	1.23311	1.04306
1.14589	1.26387	1.23304	1.20207	1.17867	1.14274	0.892112
1.01471	1.12584	1.10653	1.08428	1.0697	1.0323	0.801495
1.1034	1.18464	1.16781	1.15719	1.14904	1.1291	0.932966
1.20577	1.26785	1.24645	1.23445	1.22955	1.22718	1.07771
1.36897	1.42865	1.40162	1.38547	1.38469	1.3851	1.04885
0.971145	1.01137	1.00036	0.995545	1.00287	1.01331	0.888821
1.06676	1.12336	1.11092	1.10186	1.10058	1.10744	0.962663
1.40324	1.50321	1.47975	1.46089	1.45643	1.44849	1.26614
1.06706	1.12519	1.11255	1.10497	1.10897	1.11355	0.998346
0.977346	1.01078	0.998579	0.995642	1.01271	1.03331	0.934592
1.37486	1.42325	1.39638	1.38199	1.38308	1.38603	1.06106
1.20367	1.24781	1.21915	1.20624	1.20697	1.20615	1.05301
1.11665	1.18239	1.14998	1.13635	1.13347	1.12071	0.935261
1.02134	1.12666	1.10109	1.07681	1.06321	1.02807	0.800395
